RowID,OrderID,OrderDate,CustomerID,ProductID,ProductName,Sales,Quantity
223,CA-2015-169397,24/12/15,JB-15925,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4
224,CA-2015-169397,24/12/15,JB-15925,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4
225,CA-2015-169397,24/12/15,JB-15925,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2
226,CA-2015-163055,9/8/15,DS-13180,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1
227,CA-2015-163055,9/8/15,DS-13180,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,622.45,5
228,CA-2015-163055,9/8/15,DS-13180,OFF-ST-10002485,Rogers Deluxe File Chest,21.98,1
229,US-2015-145436,28/2/15,VD-21670,FUR-CH-10004860,Global Low Back Tilter Chair,161.568,2
230,US-2015-145436,28/2/15,VD-21670,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",389.696,8
231,US-2014-156216,13/9/14,EA-14035,OFF-BI-10001679,GBC Instant Index System for Binding Systems,18.648,7
232,US-2017-100930,7/4/17,CS-12400,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,233.86,2
233,US-2017-100930,7/4/17,CS-12400,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,620.6145,3
234,US-2017-100930,7/4/17,CS-12400,OFF-BI-10001679,GBC Instant Index System for Binding Systems,5.328,2
235,US-2017-100930,7/4/17,CS-12400,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3
236,US-2017-100930,7/4/17,CS-12400,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,617.976,3
237,CA-2017-160514,12/11/17,DB-13120,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2
238,CA-2016-157749,4/6/16,KL-16645,OFF-PA-10003349,Xerox 1957,25.92,5
239,CA-2016-157749,4/6/16,KL-16645,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5
240,CA-2016-157749,4/6/16,KL-16645,FUR-FU-10004351,Staple-based wall hangings,11.688,3
241,CA-2016-157749,4/6/16,KL-16645,TEC-PH-10000011,PureGear Roll-On Screen Protector,31.984,2
242,CA-2016-157749,4/6/16,KL-16645,FUR-TA-10002607,KI Conference Tables,177.225,5
243,CA-2016-157749,4/6/16,KL-16645,FUR-FU-10002505,Eldon 100 Class Desk Accessories,4.044,3
244,CA-2016-157749,4/6/16,KL-16645,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2
245,CA-2014-131926,1/6/14,DW-13480,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,2001.86,7
246,CA-2014-131926,1/6/14,DW-13480,OFF-ST-10002276,Safco Steel Mobile File Cart,166.72,2
247,CA-2014-131926,1/6/14,DW-13480,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6
248,CA-2014-131926,1/6/14,DW-13480,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5
249,CA-2014-131926,1/6/14,DW-13480,OFF-PA-10000061,Xerox 205,25.92,4
250,CA-2016-154739,10/12/16,LH-17155,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2
251,CA-2016-145625,11/9/16,KC-16540,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1
252,CA-2016-145625,11/9/16,KC-16540,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,3347.37,13
253,CA-2016-146941,10/12/16,DL-13315,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",80.58,6
254,CA-2016-146941,10/12/16,DL-13315,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4
255,US-2015-159982,28/11/15,DR-12880,FUR-FU-10002505,Eldon 100 Class Desk Accessories,12.132,9
256,US-2015-159982,28/11/15,DR-12880,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2
257,US-2015-159982,28/11/15,DR-12880,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5
258,US-2015-159982,28/11/15,DR-12880,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6
259,CA-2017-163139,1/12/17,CC-12670,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,20.37,3
260,CA-2017-163139,1/12/17,CC-12670,OFF-ST-10002790,Safco Industrial Shelving,221.55,3
261,CA-2017-163139,1/12/17,CC-12670,OFF-BI-10003460,Acco 3-Hole Punch,17.52,5
262,US-2017-155299,8/6/17,Dl-13600,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2
263,US-2014-106992,19/9/14,SB-20290,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3
264,US-2014-106992,19/9/14,SB-20290,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7
265,CA-2016-125318,6/6/16,RC-19825,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,328.224,4
266,CA-2015-155040,10/11/15,AH-10210,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,79.9,2
267,CA-2017-136826,16/6/17,CB-12535,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",14.016,3
268,CA-2016-111010,22/1/16,PG-18895,OFF-FA-10003472,Bagged Rubber Bands,7.56,6
269,US-2017-145366,9/12/17,CA-12310,OFF-ST-10004180,Safco Commercial Shelving,37.208,1
270,US-2017-145366,9/12/17,CA-12310,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3
271,CA-2017-163979,28/12/17,KH-16690,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,725.84,4
272,CA-2015-155334,30/7/15,HA-14920,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7
273,CA-2015-155334,30/7/15,HA-14920,FUR-FU-10003274,Regeneration Desk Collection,5.28,3
274,CA-2015-155334,30/7/15,HA-14920,OFF-BI-10002557,Presstex Flexible Ring Binders,10.92,3
275,CA-2017-118136,16/9/17,BB-10990,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2
276,CA-2017-118136,16/9/17,BB-10990,OFF-AR-10001427,Newell 330,5.98,1
277,CA-2017-132976,13/10/17,AG-10495,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2
278,CA-2017-132976,13/10/17,AG-10495,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4
279,CA-2017-132976,13/10/17,AG-10495,OFF-ST-10000876,Eldon Simplefile Box Office,59.712,6
280,CA-2017-132976,13/10/17,AG-10495,OFF-LA-10002043,Avery 489,24.84,3
281,US-2015-161991,26/9/15,SC-20725,OFF-BI-10004967,Round Ring Binders,2.08,5
282,US-2015-161991,26/9/15,SC-20725,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,1114.4,7
283,CA-2015-130890,2/11/15,JO-15280,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",1038.84,5
284,CA-2015-130883,26/9/15,TB-21520,OFF-PA-10000474,Easy-staple paper,141.76,5
285,CA-2015-130883,26/9/15,TB-21520,TEC-AC-10001956,Microsoft Arc Touch Mouse,239.8,5
286,CA-2015-130883,26/9/15,TB-21520,OFF-PA-10004100,Xerox 216,31.104,6
287,CA-2016-112697,18/12/16,AH-10195,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,254.058,7
288,CA-2016-112697,18/12/16,AH-10195,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2
289,CA-2016-112697,18/12/16,AH-10195,OFF-SU-10000646,Premier Automatic Letter Opener,961.48,5
290,CA-2016-110772,20/11/16,NZ-18565,OFF-FA-10002983,Advantus SlideClip Paper Clips,19.096,7
291,CA-2016-110772,20/11/16,NZ-18565,OFF-LA-10004689,Avery 512,18.496,8
292,CA-2016-110772,20/11/16,NZ-18565,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,255.984,2
293,CA-2016-110772,20/11/16,NZ-18565,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3
294,CA-2014-111451,26/12/14,KL-16555,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8
295,CA-2014-111451,26/12/14,KL-16555,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,230.352,3
296,CA-2014-111451,26/12/14,KL-16555,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3
297,CA-2014-111451,26/12/14,KL-16555,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,78.6,5
298,CA-2014-111451,26/12/14,KL-16555,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3
299,CA-2016-142545,28/10/16,JD-15895,OFF-PA-10002105,Xerox 223,32.4,5
300,CA-2016-142545,28/10/16,JD-15895,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8
301,CA-2016-142545,28/10/16,JD-15895,OFF-PA-10004243,Xerox 1939,56.91,3
302,CA-2016-142545,28/10/16,JD-15895,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4
303,CA-2016-142545,28/10/16,JD-15895,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1
304,US-2017-152380,19/11/17,JH-15910,FUR-TA-10002533,BPI Conference Tables,219.075,3
305,CA-2015-144253,4/5/15,AS-10225,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2
306,CA-2014-130960,30/12/14,KB-16600,OFF-AR-10003651,Newell 350,9.84,3
307,CA-2014-111003,1/6/14,CR-12625,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3
308,CA-2014-111003,1/6/14,CR-12625,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6
309,CA-2017-126774,15/4/17,SH-20395,OFF-AR-10002804,Faber Castell Col-Erase Pencils,4.89,1
310,CA-2016-142902,12/9/16,BP-11185,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4
311,CA-2016-142902,12/9/16,BP-11185,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2
312,CA-2016-142902,12/9/16,BP-11185,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1
313,CA-2016-142902,12/9/16,BP-11185,OFF-LA-10000634,Avery 509,6.264,3
314,CA-2014-120887,27/9/14,TS-21205,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3
315,CA-2014-167850,9/8/14,AG-10525,TEC-PH-10002398,AT&T 1070 Corded Phone,178.384,2
316,CA-2014-167850,9/8/14,AG-10525,OFF-PA-10001937,Xerox 21,15.552,3
317,CA-2014-164259,28/12/14,SP-20860,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4
318,CA-2014-164973,4/11/14,NM-18445,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1
319,CA-2014-164973,4/11/14,NM-18445,TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2
320,CA-2014-164973,4/11/14,NM-18445,TEC-PH-10004093,Panasonic Kx-TS550,275.94,6
321,CA-2014-164973,4/11/14,NM-18445,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4
322,CA-2014-164973,4/11/14,NM-18445,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1
323,CA-2014-156601,19/9/14,FA-14230,OFF-FA-10000624,OIC Binder Clips,7.16,2
324,CA-2016-162138,23/4/16,GK-14620,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,251.52,6
325,CA-2016-162138,23/4/16,GK-14620,TEC-AC-10001908,Logitech Wireless Headset h800,99.99,1
326,CA-2017-153339,3/11/17,DJ-13510,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,15.992,1
327,US-2016-141544,30/8/16,PO-18850,TEC-PH-10003645,Aastra 57i VoIP phone,290.898,3
328,US-2016-141544,30/8/16,PO-18850,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",54.224,2
329,US-2016-141544,30/8/16,PO-18850,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4
330,US-2016-141544,30/8/16,PO-18850,OFF-LA-10001074,Round Specialty Laser Printer Labels,100.24,10
331,US-2016-141544,30/8/16,PO-18850,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6
332,US-2016-150147,25/4/16,JL-15850,TEC-PH-10004614,AT&T 841000 Phone,82.8,2
333,US-2016-150147,25/4/16,JL-15850,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,20.724,2
334,US-2016-150147,25/4/16,JL-15850,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,4.896,3
335,CA-2015-137946,1/9/15,DB-13615,OFF-BI-10001922,Storex Dura Pro Binders,4.752,1
336,CA-2015-137946,1/9/15,DB-13615,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,959.984,2
337,CA-2015-137946,1/9/15,DB-13615,OFF-BI-10004140,Avery Non-Stick Binders,14.368,4
338,CA-2014-129924,12/7/14,AC-10420,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,7.712,2
339,CA-2014-129924,12/7/14,AC-10420,FUR-TA-10004575,Hon 5100 Series Wood Tables,698.352,3
340,CA-2015-128167,22/6/15,KL-16645,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4
341,CA-2014-122336,13/4/14,JD-15895,OFF-AR-10000122,Newell 314,17.856,4
342,CA-2014-122336,13/4/14,JD-15895,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,509.97,10
343,CA-2014-122336,13/4/14,JD-15895,OFF-FA-10002780,Staples,30.992,13
344,CA-2014-122336,13/4/14,JD-15895,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12
345,US-2015-120712,20/12/15,CS-12130,OFF-ST-10000107,Fellowes Super Stor/Drawer,88.8,4
346,CA-2017-169901,15/6/17,CC-12550,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3
347,CA-2017-134306,8/7/17,TD-20995,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3
348,CA-2017-134306,8/7/17,TD-20995,OFF-PA-10000249,Easy-staple paper,24.56,2
349,CA-2017-134306,8/7/17,TD-20995,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2
350,CA-2016-129714,1/9/16,AB-10060,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,6.79,1
351,CA-2016-129714,1/9/16,AB-10060,OFF-PA-10001970,Xerox 1881,24.56,2
352,CA-2016-129714,1/9/16,AB-10060,OFF-BI-10002160,Acco Hanging Data Binders,3.048,1
353,CA-2016-129714,1/9/16,AB-10060,OFF-PA-10001970,Xerox 1881,49.12,4
354,CA-2016-129714,1/9/16,AB-10060,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,4355.168,4
355,CA-2016-138520,8/4/16,JL-15505,FUR-BO-10002268,Sauder Barrister Bookcases,388.704,6
356,CA-2016-138520,8/4/16,JL-15505,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2
357,CA-2016-138520,8/4/16,JL-15505,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4
358,CA-2016-138520,8/4/16,JL-15505,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5
359,CA-2016-130001,23/4/16,HK-14890,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5
360,CA-2017-155698,8/3/17,VB-21745,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8
361,CA-2017-155698,8/3/17,VB-21745,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2
362,CA-2017-144904,25/9/17,KW-16435,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2
363,CA-2017-144904,25/9/17,KW-16435,FUR-CH-10000785,Global Ergonomic Managers Chair,488.646,3
364,CA-2017-144904,25/9/17,KW-16435,OFF-AR-10003732,Newell 333,5.56,2
365,CA-2017-144904,25/9/17,KW-16435,FUR-FU-10000023,Eldon Wave Desk Accessories,47.12,8
366,CA-2014-123344,24/9/14,JD-16060,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4
367,CA-2016-155516,21/10/16,MK-17905,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4
368,CA-2016-155516,21/10/16,MK-17905,OFF-SU-10001225,Staple remover,7.36,2
369,CA-2016-155516,21/10/16,MK-17905,OFF-ST-10002406,Pizazz Global Quick File,104.79,7
370,CA-2016-155516,21/10/16,MK-17905,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4
371,CA-2017-104745,29/5/17,GT-14755,OFF-PA-10002036,Xerox 1930,25.92,5
372,CA-2017-104745,29/5/17,GT-14755,OFF-ST-10002205,File Shuttle I and Handi-File,53.424,3
373,US-2014-119137,23/7/14,AG-10900,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,8.16,5
374,US-2014-119137,23/7/14,AG-10900,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8
375,US-2014-119137,23/7/14,AG-10900,OFF-AR-10000658,Newell 324,9.24,1
376,US-2014-119137,23/7/14,AG-10900,TEC-AC-10002076,Microsoft Natural Keyboard Elite,479.04,10
377,US-2016-134656,28/9/16,MM-18280,OFF-PA-10003039,Xerox 1960,99.136,4
378,US-2017-134481,27/8/17,AR-10405,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,7
379,CA-2015-130792,28/4/15,RA-19915,OFF-AP-10000696,Holmes Odor Grabber,8.652,3
380,CA-2015-130792,28/4/15,RA-19915,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,23.832,3
381,CA-2015-130792,28/4/15,RA-19915,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4
382,CA-2016-134775,28/10/16,AS-10285,OFF-PA-10004734,Southworth Structures Collection,50.96,7
383,CA-2016-134775,28/10/16,AS-10285,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3
384,CA-2015-125395,26/6/15,LA-16780,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2
385,US-2015-168935,27/11/15,DO-13435,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3
386,US-2015-168935,27/11/15,DO-13435,TEC-AC-10002335,Logitech Media Keyboard K200,83.976,3
387,CA-2015-122756,3/12/15,DK-13225,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,482.34,4
388,CA-2015-122756,3/12/15,DK-13225,FUR-FU-10001935,3M Hangers With Command Adhesive,2.96,1
389,CA-2014-115973,24/11/14,NG-18430,OFF-AR-10004757,Crayola Colored Pencils,2.624,1
390,CA-2017-101798,11/12/17,MV-18190,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",23.36,4
391,CA-2017-101798,11/12/17,MV-18190,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2
392,US-2014-135972,21/9/14,JG-15115,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,246.384,2
393,US-2014-135972,21/9/14,JG-15115,TEC-CO-10002313,Canon PC1080F Personal Copier,1799.97,3
394,US-2014-134971,7/6/14,BP-11095,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,12.462,3
395,CA-2017-102946,30/6/17,VP-21730,OFF-BI-10004492,Tuf-Vin Binders,75.792,3
396,CA-2017-165603,17/10/17,SS-20140,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2
397,CA-2017-165603,17/10/17,SS-20140,OFF-PA-10002552,Xerox 1958,12.96,2
398,CA-2015-122259,31/10/15,HP-14815,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",70.12,4
399,CA-2016-108987,8/9/16,AG-10675,OFF-ST-10001580,Super Decoflex Portable Personal File,35.952,3
400,CA-2016-108987,8/9/16,AG-10675,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4
401,CA-2016-108987,8/9/16,AG-10675,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",131.136,4
402,CA-2016-108987,8/9/16,AG-10675,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2
403,CA-2014-113166,24/12/14,LF-17185,OFF-PA-10001947,Xerox 1974,9.568,2
404,CA-2014-155208,16/4/14,SP-20650,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6
405,CA-2017-117933,24/12/17,RF-19840,OFF-AP-10004249,Staple holder,35.91,3
406,CA-2017-117457,8/12/17,KH-16510,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5
407,CA-2017-117457,8/12/17,KH-16510,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,1199.976,3
408,CA-2017-117457,8/12/17,KH-16510,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",27.15,5
409,CA-2017-117457,8/12/17,KH-16510,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",1004.024,7
410,CA-2017-117457,8/12/17,KH-16510,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1
411,CA-2017-117457,8/12/17,KH-16510,OFF-LA-10003766,Self-Adhesive Removable Labels,28.35,9
412,CA-2017-117457,8/12/17,KH-16510,OFF-PA-10001970,Xerox 1908,55.98,1
413,CA-2017-117457,8/12/17,KH-16510,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13
414,CA-2017-117457,8/12/17,KH-16510,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,113.568,2
415,CA-2017-142636,3/11/17,KC-16675,OFF-PA-10000157,Xerox 191,139.86,7
416,CA-2017-142636,3/11/17,KC-16675,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,307.136,4
417,CA-2017-122105,24/6/17,CJ-12010,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,95.92,8
418,CA-2016-148796,14/4/16,PB-19150,FUR-CH-10004886,Bevis Steel Folding Chairs,383.8,5
419,CA-2017-154816,6/11/17,VB-21745,OFF-PA-10003845,Xerox 1987,5.78,1
420,CA-2017-110478,4/3/17,SP-20860,OFF-AR-10001573,American Pencil,9.32,4
421,CA-2017-110478,4/3/17,SP-20860,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1
422,CA-2014-142048,22/6/14,JE-15745,TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,196.752,6
423,CA-2017-125388,19/10/17,MP-17965,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4
424,CA-2017-125388,19/10/17,MP-17965,OFF-ST-10000918,Crate-A-Files,32.7,3
425,CA-2017-155705,21/8/17,NF-18385,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,866.4,4
426,CA-2017-149160,23/11/17,JM-15265,FUR-FU-10003347,Coloredge Poster Frame,28.4,2
427,CA-2017-149160,23/11/17,JM-15265,OFF-BI-10001543,GBC VeloBinder Manual Binding System,287.92,8
428,CA-2014-101476,12/9/14,SD-20485,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1
429,CA-2017-152275,1/10/17,KH-16630,OFF-AR-10000369,Design Ebony Sketching Pencil,6.672,6
430,US-2016-123750,15/4/16,RB-19795,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,189.588,2
431,US-2016-123750,15/4/16,RB-19795,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7
432,US-2016-123750,15/4/16,RB-19795,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5
433,US-2016-123750,15/4/16,RB-19795,OFF-ST-10000617,Woodgrain Magazine Files by Perma,4.768,2
434,CA-2016-127369,6/6/16,DB-13060,OFF-ST-10003306,Letter Size Cart,714.3,5
435,US-2014-150574,19/12/14,MK-18160,OFF-BI-10000773,Insertable Tab Post Binder Dividers,4.812,2
436,US-2014-150574,19/12/14,MK-18160,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,247.8,5
437,CA-2016-147375,12/6/16,PO-19180,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3
438,CA-2016-147375,12/6/16,PO-19180,OFF-PA-10001970,Xerox 1908,313.488,7
439,CA-2017-130043,15/9/17,BB-11545,OFF-PA-10002230,Xerox 1897,31.872,8
440,CA-2017-157252,20/1/17,CV-12805,FUR-CH-10003396,Global Deluxe Steno Chair,207.846,3
441,CA-2016-115756,5/9/16,PK-19075,FUR-FU-10000246,Aluminum Document Frame,12.22,1
442,CA-2016-115756,5/9/16,PK-19075,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3
443,CA-2016-115756,5/9/16,PK-19075,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3
